100	79311.0
200	50675.0
300	53376.5
400	41668.0
500	48683.0
600	71764.0
700	75387.5
800	81515.0
900	109602.5
1000	104074.0
1100	117831.0
1200	130449.0
1300	137060.0
1400	148743.5
1500	168078.5
1600	169538.0
1700	181930.0
1800	195350.0
1900	204356.0
2000	223149.5
2100	231890.5
2200	247740.5
2300	254583.0
2400	268099.0
2500	288563.5
2600	293321.5
2700	317888.5
2800	319073.0
2900	337668.0
3000	351212.97
